Name,URL,Description,Image,,
AIR Puri FM,https://air.pc.cdn.bitgravity.com/air/live/pbaudio100/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/airpurifm-1.jpg,,
World Service 1,https://air.pc.cdn.bitgravity.com/air/live/pbaudio231/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/ws1.jpg,,
Neighbourhood Service 1,https://air.pc.cdn.bitgravity.com/air/live/pbaudio233/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/ns1.jpg,,
World Service 2,https://air.pc.cdn.bitgravity.com/air/live/pbaudio232/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/ws2.jpg,,
Neighbourhood Service 2,https://air.pc.cdn.bitgravity.com/air/live/pbaudio244/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/ns2.jpg,,
AIR Kolkata FM Gold,https://air.pc.cdn.bitgravity.com/air/live/pbaudio057/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/airkolkatafmgold.jpg,,
AIR Kolkata FM Rainbow,https://air.pc.cdn.bitgravity.com/air/live/pbaudio058/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/airkolkatafmrainbow-1.jpg,,
AIR Delhi Rajdhani,https://air.pc.cdn.bitgravity.com/air/live/pbaudio003/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/airdelhirajdhani.jpg,,
AIR Jaisalmer,https://air.pc.cdn.bitgravity.com/air/live/pbaudio206/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_391414.jpg,,
AIR Dharmapuri,https://air.pc.cdn.bitgravity.com/air/live/pbaudio078/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_431421.jpg,,
AIR Cuttack FM Rainbow,https://air.pc.cdn.bitgravity.com/air/live/pbaudio102/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_356417.jpg,,
AIR Purnia Bihar,https://air.pc.cdn.bitgravity.com/air/live/pbaudio147/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_763725.jpg,,
AIR Kalaburagi (Gulbarga),https://air.pc.cdn.bitgravity.com/air/live/pbaudio015/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_797239.jpg,,
AIR Rampur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio179/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_850592.jpg,,
AIR Godhara,https://air.pc.cdn.bitgravity.com/air/live/pbaudio114/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_568172.jpg,,
AIR Raichur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio198/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_919759.jpg,,
AIR Kolkata Sanchayita,https://air.pc.cdn.bitgravity.com/air/live/pbaudio056/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_480353.jpg,,
AIR Kolkata Geetanjali,https://air.pc.cdn.bitgravity.com/air/live/pbaudio055/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_817824.jpg,,
AIR Jeypore,https://air.pc.cdn.bitgravity.com/air/live/pbaudio112/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_413790.jpg,,
AIR Delhi Indraprastha,https://air.pc.cdn.bitgravity.com/air/live/pbaudio006/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_435004.jpg,,
AIR Karaikal,https://air.pc.cdn.bitgravity.com/air/live/pbaudio050/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_850420.jpg,,
AIR Jhalawar,https://air.pc.cdn.bitgravity.com/air/live/pbaudio157/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_622484.jpg,,
AIR Chandrapur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio074/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_119620.jpg,,
AIR Dhule,https://air.pc.cdn.bitgravity.com/air/live/pbaudio079/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_868166.jpg,,
AIR Sambalpur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio181/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_110301.jpg,,
AIR Imphal Sangai,https://air.pc.cdn.bitgravity.com/air/live/pbaudio210/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_711553.jpg,,
AIR Nasik,https://air.pc.cdn.bitgravity.com/air/live/pbaudio035/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_414066.jpg,,
AIR Sagar,https://air.pc.cdn.bitgravity.com/air/live/pbaudio204/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_918593.jpg,,
AIR Bareilly,https://air.pc.cdn.bitgravity.com/air/live/pbaudio124/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_195570.jpg,,
AIR Hospet,https://air.pc.cdn.bitgravity.com/air/live/pbaudio184/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_998276.jpg,,
AIR Imphal Kangla,https://air.pc.cdn.bitgravity.com/air/live/pbaudio209/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_563170.jpg,,
AIR Beed,https://air.pc.cdn.bitgravity.com/air/live/pbaudio077/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_341177.jpg,,
AIR Darbhanga,https://air.pc.cdn.bitgravity.com/air/live/pbaudio160/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_645992.jpg,,
AIR Hyderabad B,https://air.pc.cdn.bitgravity.com/air/live/pbaudio033/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_969345.jpg,,
AIR Hyderabad FM Rainbow,https://air.pc.cdn.bitgravity.com/air/live/pbaudio031/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_212042.jpg,,
AIR Siliguri,https://air.pc.cdn.bitgravity.com/air/live/pbaudio164/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_229808.jpg,,
VBS Ahmedabad,https://air.pc.cdn.bitgravity.com/air/live/pbaudio037/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_519561.jpg,,
AIR Bhawanipatna,https://air.pc.cdn.bitgravity.com/air/live/pbaudio120/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_111466.jpg,,
AIR Daman,https://air.pc.cdn.bitgravity.com/air/live/pbaudio208/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_294651.jpg,,
AIR Chaibasa,https://air.pc.cdn.bitgravity.com/air/live/pbaudio224/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_910297.jpg,,
AIR CHENNAI B,https://air.pc.cdn.bitgravity.com/air/live/pbaudio020/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_831327.jpg,,
AIR CHENNAI VBS,https://air.pc.cdn.bitgravity.com/air/live/pbaudio024/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_361667.jpg,,
AIR CHENNAI PC,https://air.pc.cdn.bitgravity.com/air/live/pbaudio023/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_271861.jpg,,
AIR CHENNAI RAINBOW,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_327320.jpg,,
AIR CHENNAI FM GOLD,https://air.pc.cdn.bitgravity.com/air/live/pbaudio021/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_121071.jpg,,
AIR Nagpur VBS,https://air.pc.cdn.bitgravity.com/air/live/pbaudio070/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_811388.jpg,,
AIR Churu,https://air.pc.cdn.bitgravity.com/air/live/pbaudio226/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_898927.jpg,,
AIR Cuttack VBS,https://air.pc.cdn.bitgravity.com/air/live/pbaudio103/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_289011.jpg,,
AIR Barmer,https://air.pc.cdn.bitgravity.com/air/live/pbaudio200/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_742300.jpg,,
AIR Bijapur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio145/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_581147.jpg,,
AIR Tiruchirapalli PC,https://air.pc.cdn.bitgravity.com/air/live/pbaudio041/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_763368.jpg,,
AIR Jaipur VBS,https://air.pc.cdn.bitgravity.com/air/live/pbaudio193/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_772066.jpg,,
AIR Alwar,https://air.pc.cdn.bitgravity.com/air/live/pbaudio153/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_199064.jpg,,
AIR MUMBAI VBS,https://air.pc.cdn.bitgravity.com/air/live/pbaudio011/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_597242.jpg,,
AIR Puducherry Rainbow,https://air.pc.cdn.bitgravity.com/air/live/pbaudio098/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_224333.jpg,,
AIR Puducherry PC,https://air.pc.cdn.bitgravity.com/air/live/pbaudio097/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_330207.jpg,,
AIR Karwar,https://air.pc.cdn.bitgravity.com/air/live/pbaudio123/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_857926.jpg,,
AIR Najibabad,https://air.pc.cdn.bitgravity.com/air/live/pbaudio162/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_517789.jpg,,
AIR Sindhudurg,https://air.pc.cdn.bitgravity.com/air/live/pbaudio219/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_934689.jpg,,
AIR AHWA,https://air.pc.cdn.bitgravity.com/air/live/pbaudio236/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_483257.jpg,,
AIR Madikeri,https://air.pc.cdn.bitgravity.com/air/live/pbaudio068/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_329609.jpg,,
AIR RAJKOT VBS,https://air.pc.cdn.bitgravity.com/air/live/pbaudio156/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_355425.jpg,,
AIR Tirunelveli Rainbow,https://air.pc.cdn.bitgravity.com/air/live/pbaudio062/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_405676.jpg,,
AIR Amravati (MAH),https://air.pc.cdn.bitgravity.com/air/live/pbaudio151/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_917014.jpg,,
AIR Hyderabad A,https://air.pc.cdn.bitgravity.com/air/live/pbaudio032/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_705851.jpg,,
AIR HYDERABAD VBS,https://air.pc.cdn.bitgravity.com/air/live/pbaudio034/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_444750.jpg,,
AIR Devikulam,https://air.pc.cdn.bitgravity.com/air/live/pbaudio214/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_996461.jpg,,
AIR Tuticorin,https://air.pc.cdn.bitgravity.com/air/live/pbaudio121/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_750850.jpg,,
AIR Kothagudem,https://air.pc.cdn.bitgravity.com/air/live/pbaudio116/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_509111.jpg,,
Simhapuri FM,https://air.pc.cdn.bitgravity.com/air/live/pbaudio168/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_436373.jpg,,
AIR Port Blair PC,https://air.pc.cdn.bitgravity.com/air/live/pbaudio038/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_230749.jpg,,
AIR Bellari,https://air.pc.cdn.bitgravity.com/air/live/pbaudio142/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_120851.jpg,,
AIR Ambikapur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio086/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_920396.jpg,,
AIR Balaghat,https://air.pc.cdn.bitgravity.com/air/live/pbaudio091/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_104096.jpg,,
AIR Kavaratti,https://air.pc.cdn.bitgravity.com/air/live/pbaudio189/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_387716.jpg,,
AIR Berhampur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio180/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_339598.jpg,,
AIR Balangir,https://air.pc.cdn.bitgravity.com/air/live/pbaudio187/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_116831.jpg,,
AIR Jagdalpur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio201/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_320072.png,,
AIR Leh,https://air.pc.cdn.bitgravity.com/air/live/pbaudio223/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_410707.jpg,,
AIR Aizawl,https://air.pc.cdn.bitgravity.com/air/live/pbaudio221/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_599542.jpg,,
AIR Betul,https://air.pc.cdn.bitgravity.com/air/live/pbaudio108/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_434247.jpg,,
AIR Shimla PC,https://air.pc.cdn.bitgravity.com/air/live/pbaudio043/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_336736.jpg,,
AIR Kathua,https://air.pc.cdn.bitgravity.com/air/live/pbaudio190/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_433421.jpg,,
AIR Agartala FM Ujjayanta,https://air.pc.cdn.bitgravity.com/air/live/pbaudio130/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_332705.jpg,,
AIR Kurseong,https://air.pc.cdn.bitgravity.com/air/live/pbaudio183/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_319202.jpg,,
AIR Almora,https://air.pc.cdn.bitgravity.com/air/live/pbaudio122/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_199564.jpg,,
AIR Keonjhar,https://air.pc.cdn.bitgravity.com/air/live/pbaudio166/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_471603.jpg,,
AIR Kargil,https://air.pc.cdn.bitgravity.com/air/live/pbaudio066/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_389223.jpg,,
AIR Rourkela,https://air.pc.cdn.bitgravity.com/air/live/pbaudio215/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_120416.jpg,,
AIR Raigarh,https://air.pc.cdn.bitgravity.com/air/live/pbaudio196/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_477509.jpg,,
AIR Bilaspur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio110/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_160779.jpg,,
AIR Himmatnagar,https://air.pc.cdn.bitgravity.com/air/live/pbaudio217/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_512587.jpg,,
Air Baripada,https://air.pc.cdn.bitgravity.com/air/live/pbaudio158/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_705237.jpg,,
AIR Kurukshetra,https://air.pc.cdn.bitgravity.com/air/live/pbaudio213/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_689198.jpg,,
AIR Bhagalpur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio092/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_687132.jpg,,
AIR Khandwa,https://air.pc.cdn.bitgravity.com/air/live/pbaudio143/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_818549.jpg,,
AIR Hazaribagh,https://air.pc.cdn.bitgravity.com/air/live/pbaudio197/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_972766.jpg,,
AIR Gangtok,https://air.pc.cdn.bitgravity.com/air/live/pbaudio227/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_770774.jpg,,
AIR Hissar,https://air.pc.cdn.bitgravity.com/air/live/pbaudio185/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_618853.jpg,,
AIR Bhatinda,https://air.pc.cdn.bitgravity.com/air/live/pbaudio117/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_283995.jpg,,
AIR Telugu,https://air.pc.cdn.bitgravity.com/air/live/pbaudio141/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_419870.jpg,,
AIR Murshidabad,https://air.pc.cdn.bitgravity.com/air/live/pbaudio169/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_565906.jpg,,
AIR Shivpuri,https://air.pc.cdn.bitgravity.com/air/live/pbaudio171/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_147769.jpg,,
AIR Pauri,https://air.pc.cdn.bitgravity.com/air/live/pbaudio107/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_125539.jpg,,
AIR Guna,https://air.pc.cdn.bitgravity.com/air/live/pbaudio115/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_741208.jpg,,
AIR Kanpur,https://air.pc.cdn.bitgravity.com/air/live/pbaudio194/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_345394.jpg,,
AIR Shahdol,https://air.pc.cdn.bitgravity.com/air/live/pbaudio228/playlist.m3u8,,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RADIO_567879.jpg,,
